1350,1.12622,0.92379,0.94777,0.95974,1.09676,1.21186,1.04896,1.04233,0.96511,1.00489,0.87742,0.93689,0.99076,0.7831,0.97192,0.56691,0.47916,0.59441,0.56911,0.6419,0.44404,0.44525,0.49118,0.56673,0.52039
1351,0.89664,0.89272,0.90017,0.94392,0.94775,0.89258,0.90871,0.9498,0.96129,0.92363,0.83322,0.86394,0.93787,0.8626,0.95325,0.96768,1.04473,0.94353,0.97616,0.90753,1.13765,1.20425,1.15695,1.08694,1.1112
1353,0.73774,0.8104,0.83495,0.88183,0.81462,0.7726,0.75971,0.85651,0.92823,0.81952,0.76409,0.76337,0.8424,0.79096,0.79768,0.92642,0.93819,0.85473,0.90192,0.81692,1.05323,1.07391,1.05494,1.00698,1.05216
1356,0.68839,0.76355,0.80428,0.86232,0.79042,0.66542,0.75649,0.83434,0.95997,0.85194,0.80053,0.77872,0.84099,0.89875,0.83107,1.17208,1.25632,1.11168,1.20328,1.03855,1.39573,1.44627,1.41224,1.34948,1.37603
1357,0.76295,0.76795,0.72889,0.73094,0.75421,0.83644,0.757,0.74633,0.77761,0.75524,0.7453,0.69588,0.77552,0.69363,0.74049,0.81273,0.84281,0.76811,0.79252,0.71554,0.95706,1.00787,0.96665,0.89869,0.91466
1360,1.08174,0.96859,0.96062,1.01781,1.10945,1.11584,1.01099,0.96264,1.01401,1.06331,0.87452,0.8703,0.87057,0.79213,1.06252,0.65337,0.5827,0.65584,0.68684,0.73519,0.61761,0.6148,0.67152,0.71569,0.69588
1361,0.7568,0.76004,0.75081,0.81513,0.78791,0.7928,0.75442,0.78191,0.89617,0.83055,0.80077,0.74174,0.80264,0.81965,0.73057,1.01019,1.05225,0.97606,1.07129,0.89235,1.17759,1.19908,1.18862,1.1528,1.16123
1362,1.16297,1.06543,0.95909,0.95737,1.05258,1.22602,1.02498,0.94248,0.94158,1.00705,0.96801,0.95597,0.97674,0.88382,1.0734,0.69841,0.69761,0.70058,0.74947,0.79268,0.64488,0.68813,0.61488,0.67137,0.64584
1364,1.12863,0.98497,0.96602,0.95051,1.05517,1.16417,1.01759,1.01059,0.9563,1.01898,0.95087,0.95135,1.02436,0.85899,1.07597,0.71287,0.72735,0.74751,0.779,0.78781,0.68897,0.73509,0.75144,0.82115,0.81074
1365,0.64789,0.69142,0.63863,0.7378,0.70155,0.69397,0.68022,0.72533,0.89437,0.77257,0.75048,0.71503,0.78627,0.81223,0.75108,1.00417,1.07603,0.97243,1.06935,0.91873,1.21055,1.25075,1.18541,1.11941,1.16644
1367,0.68788,0.72458,0.79287,0.81109,0.66693,0.67428,0.71117,0.82843,0.90917,0.75485,0.73785,0.72716,0.8103,0.77825,0.69972,1.05146,1.10154,0.95528,1.01044,0.87392,1.20034,1.24948,1.23916,1.17089,1.187
1371,1.07808,1.14105,1.05195,0.9498,1.0228,1.07912,1.04239,0.99375,0.91799,0.91485,1.07187,1.03135,1.06858,0.971,0.99155,1.15011,1.15777,1.03261,1.06397,0.99255,1.23924,1.27193,1.17709,1.09985,1.12327
1514,1.15487,1.02927,1.02037,1.00876,1.11033,1.2287,1.06494,1.00877,1.00033,1.0341,0.97111,0.98516,0.99137,0.85691,1.04944,0.64284,0.57374,0.61102,0.63576,0.71148,0.53999,0.54575,0.50139,0.56548,0.54637
1516,0.93551,0.90559,0.87146,0.86579,0.89788,0.96277,0.89839,0.83837,0.87494,0.85534,0.77854,0.78408,0.82858,0.71772,0.85455,0.82707,0.8274,0.74425,0.73735,0.71837,0.9091,0.94336,0.93748,0.88463,0.85141
1517,1.08679,0.99883,0.98767,0.93841,1.0587,1.13852,1.04894,1.02918,0.92486,0.96495,0.90197,0.9462,1.02714,0.80084,1.0166,0.74277,0.7114,0.69887,0.606,0.68959,0.74627,0.76462,0.75195,0.71613,0.69354
1519,0.72565,0.77695,0.85999,0.85472,0.74153,0.68352,0.73064,0.85698,0.94349,0.78505,0.8403,0.79456,0.86414,0.84242,0.69699,1.12014,1.20651,1.0441,1.11225,0.96768,1.30401,1.36862,1.333,1.2899,1.31472
1525,1.25497,1.11044,1.02155,1.03678,1.16946,1.31817,1.1317,1.02426,1.02944,1.12968,1.0249,1.02717,1.01905,0.90719,1.14135,0.58001,0.52547,0.66843,0.71191,0.79916,0.42629,0.43819,0.40509,0.54496,0.48545
1530,0.82108,0.8224,0.74549,0.81273,0.83161,0.82806,0.78508,0.78365,0.88826,0.86218,0.76924,0.7554,0.83123,0.79942,0.916,0.88544,0.98187,0.88683,0.93396,0.87955,1.05826,1.12827,1.07971,1.01543,1.06033
1536,1.19429,1.11702,0.98552,0.97061,1.1096,1.28284,1.10455,0.99051,0.99083,1.03739,1.03522,1.01167,1.04338,0.91567,1.05488,0.74543,0.71617,0.72332,0.72827,0.788,0.71764,0.73856,0.63628,0.63587,0.62166
1542,1.10851,0.97307,0.96699,0.96842,1.09616,1.17337,1.06043,1.01817,0.94414,1.0018,0.8969,0.96527,1.004,0.80164,0.98729,0.61705,0.52855,0.62933,0.60074,0.68191,0.53146,0.52531,0.52741,0.56607,0.56255
1638,0.65133,0.73729,0.76833,0.79768,0.7692,0.60714,0.70335,0.82399,0.89059,0.76697,0.78355,0.75855,0.85067,0.87962,0.72067,1.15258,1.21597,1.12054,1.22302,1.00669,1.34158,1.39028,1.3849,1.31388,1.31674
1644,0.71774,0.74525,0.72753,0.73985,0.7757,0.7572,0.74508,0.78382,0.88177,0.76584,0.7731,0.75393,0.83382,0.7897,0.68359,1.03976,1.0659,0.95629,0.98674,0.85939,1.19473,1.22151,1.1728,1.09307,1.12891
1646,0.6937,0.76651,0.81365,0.88767,0.75824,0.68095,0.75568,0.87748,0.99923,0.84848,0.82043,0.78557,0.86713,0.86937,0.72803,1.13751,1.18976,1.08185,1.14321,0.97798,1.32866,1.38276,1.35529,1.28252,1.30632
1648,0.70303,0.80091,0.78466,0.7892,0.74117,0.67299,0.73997,0.82282,0.87118,0.73932,0.79626,0.81967,0.92391,0.86841,0.73974,1.10909,1.15014,1.08231,1.11845,0.97873,1.2791,1.32373,1.2677,1.1633,1.21849
1649,1.18336,1.07906,0.95939,0.8518,1.03417,1.24589,1.07798,0.97024,0.82961,0.93771,1.00927,1.02219,1.06599,0.85787,0.99042,0.73769,0.70554,0.69357,0.6812,0.74378,0.66569,0.69436,0.59147,0.60423,0.55167
1651,0.67307,0.77211,0.84961,0.80837,0.70865,0.70264,0.72495,0.80861,0.85057,0.71358,0.82409,0.76814,0.83069,0.82939,0.70825,1.11272,1.14995,1.01669,1.10957,0.9464,1.277,1.31532,1.26314,1.20285,1.2346
1652,1.05777,0.93102,0.93866,0.93403,1.02753,1.12549,0.97054,0.93921,0.91082,0.95317,0.82257,0.83038,0.86537,0.72822,0.93163,0.6058,0.57831,0.61034,0.59533,0.66059,0.60375,0.63856,0.66521,0.67843,0.65317
1654,0.77827,0.78833,0.69365,0.65461,0.74067,0.84382,0.77986,0.80841,0.84687,0.80323,0.82998,0.82064,0.90499,0.84314,0.78564,0.97979,1.04216,0.96075,1.01026,0.87254,1.13463,1.20302,1.13284,1.06879,1.0811
1655,1.2951,1.11602,1.10913,1.12681,1.26935,1.38067,1.19737,1.14202,1.11237,1.1819,1.07542,1.09927,1.11792,0.95423,1.18411,0.60514,0.48548,0.66486,0.67533,0.78154,0.36492,0.33291,0.38585,0.54206,0.49593
0364,1.20947,1.03424,1.0501,1.05538,1.19484,1.27669,1.11821,1.09016,1.05083,1.09303,0.96345,0.99505,1.03563,0.85083,1.07071,0.60065,0.48858,0.62472,0.64632,0.71363,0.46912,0.43664,0.49267,0.6057,0.56591
0365,0.9559,0.88579,0.94458,0.9409,1.00987,0.98611,0.92875,0.9636,0.92092,0.92733,0.84961,0.86134,0.90547,0.79977,0.89919,0.89546,0.92121,0.82078,0.84953,0.81865,1.00904,1.0442,1.02012,0.98062,0.98904
0366,1.18773,1.04739,0.9722,0.97719,1.10084,1.27535,1.09034,1.01311,1.02025,1.05951,1.01719,0.98785,0.99908,0.8713,1.0859,0.65466,0.63119,0.67063,0.71645,0.77169,0.58482,0.57999,0.52131,0.57305,0.56177
0367,0.83973,0.81599,0.8125,0.81487,0.81225,0.85336,0.82107,0.8513,0.8705,0.83039,0.71242,0.75101,0.84075,0.73569,0.81824,0.86123,0.91146,0.83158,0.84638,0.765,1.01004,1.07863,1.06757,1.00417,1.00617
0369,1.16021,0.97189,0.94298,0.98721,1.13238,1.20123,1.0845,1.038,1.0224,1.08144,0.95422,0.98075,1.0125,0.85421,1.09162,0.69945,0.6243,0.68662,0.72374,0.77314,0.67179,0.65523,0.63312,0.6749,0.69067
1659,1.00631,0.87462,0.89629,0.91842,1.06409,1.07542,0.9781,0.96015,0.92372,0.98257,0.83706,0.89472,0.93599,0.77896,0.95764,0.65939,0.61198,0.65441,0.66228,0.69468,0.63122,0.64749,0.62845,0.6432,0.65904
1661,1.24206,1.08318,1.04549,1.06301,1.23173,1.31216,1.17189,1.11637,1.06105,1.14113,0.99426,1.02356,1.06812,0.8899,1.14922,0.59463,0.46584,0.63918,0.61724,0.72748,0.39224,0.35376,0.43592,0.55565,0.4901
1662,0.65396,0.6564,0.70808,0.74842,0.71191,0.69061,0.68992,0.79041,0.81224,0.73607,0.64872,0.65167,0.78754,0.72589,0.66579,0.91508,0.97508,0.90246,0.95099,0.78209,1.09807,1.15195,1.13839,1.08271,1.07628
1664,0.66322,0.67541,0.64522,0.67307,0.67913,0.72692,0.62728,0.68038,0.80172,0.63352,0.7352,0.66901,0.7353,0.68351,0.57017,0.88795,0.94601,0.83293,0.93403,0.75579,1.041,1.08734,1.01935,0.95763,0.98535
1665,1.04211,0.93307,0.86385,0.93062,1.01612,1.0824,0.96019,0.89234,0.96681,0.9867,0.85189,0.81663,0.84277,0.78449,0.9524,0.74878,0.70716,0.70737,0.79231,0.76804,0.79593,0.80738,0.80245,0.81672,0.82642
1666,0.68224,0.78487,0.77588,0.73401,0.60906,0.68939,0.65185,0.69775,0.8269,0.69664,0.80006,0.71526,0.7701,0.787,0.71646,1.05534,1.1362,0.94603,1.01805,0.88933,1.22545,1.31391,1.23625,1.17207,1.18052
1667,1.23155,1.08851,1.02886,1.03446,1.14323,1.28145,1.12201,1.04812,1.04582,1.11572,1.00469,0.99841,1.02217,0.86942,1.12323,0.54699,0.44291,0.62084,0.62629,0.73165,0.3664,0.36512,0.40514,0.52313,0.47758
1668,0.7094,0.77927,0.78531,0.90635,0.85868,0.69166,0.72129,0.78781,0.95992,0.84576,0.85942,0.7961,0.89938,0.94498,0.81603,1.19449,1.24122,1.12433,1.19946,1.04932,1.36983,1.44091,1.39002,1.27962,1.31923
1669,0.84444,0.83819,0.78163,0.77402,0.78897,0.90342,0.81511,0.86034,0.86217,0.77414,0.86817,0.8487,0.97426,0.85962,0.79731,0.97789,1.02679,0.93689,0.94282,0.86871,1.13666,1.2018,1.10152,1.01675,1.05099
1670,1.16083,1.01403,0.95998,0.94894,1.06566,1.227,1.06713,0.96855,0.93942,0.99871,0.86814,0.89283,0.91281,0.74503,0.9833,0.50711,0.45975,0.53633,0.51021,0.61495,0.41109,0.46645,0.44107,0.48708,0.42104
1672,1.29541,1.17916,1.12728,1.06077,1.17498,1.38729,1.15521,1.05958,0.99084,1.09107,1.14131,1.14175,1.12999,0.97699,1.166,0.68251,0.6443,0.73489,0.77858,0.86006,0.52292,0.55962,0.44776,0.5786,0.54575
1673,0.86846,0.85528,0.86179,0.85452,0.85199,0.91055,0.83692,0.86283,0.92359,0.87902,0.8932,0.83021,0.8676,0.85354,0.88072,0.98785,1.07222,0.94812,1.00414,0.90206,1.13826,1.1983,1.16371,1.10974,1.12616
1674,1.2432,1.10062,1.01276,1.02944,1.19766,1.30779,1.15607,1.04623,1.03325,1.13036,1.01264,1.0164,1.01367,0.863,1.12557,0.57146,0.44993,0.61545,0.61555,0.7148,0.35429,0.32145,0.3599,0.48577,0.41225
1675,0.73283,0.79175,0.76651,0.77829,0.72477,0.73507,0.72638,0.80434,0.87291,0.78036,0.80417,0.79241,0.86865,0.87978,0.76101,1.0489,1.13851,1.07713,1.15998,0.96829,1.24103,1.32019,1.27413,1.22361,1.2356
2043,0.9664,0.93268,0.90699,0.86143,0.84941,0.97381,0.90281,0.87859,0.87454,0.8388,0.74238,0.8125,0.86436,0.76984,0.85995,0.83887,0.89423,0.8168,0.84648,0.79144,0.97864,1.03513,1.03692,0.99762,0.96921
2044,0.761,0.80924,0.82265,0.82067,0.78341,0.78106,0.80387,0.85185,0.90041,0.82498,0.81682,0.76575,0.85514,0.8239,0.84716,1.04245,1.11306,0.98478,1.02252,0.9188,1.20922,1.26758,1.25815,1.202,1.21289
2045,0.80172,0.7557,0.7342,0.75586,0.75417,0.80218,0.72638,0.76421,0.86938,0.80006,0.76367,0.72738,0.79443,0.72115,0.77008,0.89197,0.90937,0.75664,0.79376,0.70689,0.99673,1.06507,1.00321,0.95107,0.95813
2048,0.91035,0.88736,0.82647,0.85951,0.91805,0.89432,0.86164,0.88007,0.91947,0.93068,0.81826,0.7962,0.82873,0.80486,0.93366,0.83616,0.90878,0.89041,0.97123,0.86007,0.99958,1.02959,1.04344,1.03856,1.01822
2049,1.22963,1.08125,0.98211,0.95073,1.13851,1.3194,1.11759,1.03848,0.95818,1.05697,1.02691,1.03202,1.05692,0.89765,1.07972,0.6409,0.60998,0.68501,0.72692,0.78201,0.54018,0.57022,0.45321,0.55516,0.51794
2050,0.65164,0.73572,0.7239,0.7328,0.67216,0.67072,0.71074,0.74975,0.85498,0.73012,0.76332,0.72835,0.80317,0.81412,0.72139,1.06284,1.14977,0.99493,1.05432,0.9244,1.28382,1.32882,1.25645,1.16115,1.19374
2051,0.91525,0.90441,0.81865,0.82872,0.82716,0.93298,0.92043,0.86978,0.90431,0.86191,0.84166,0.81537,0.86209,0.81294,0.88168,0.92349,0.98284,0.8988,0.9366,0.86667,1.08638,1.14152,1.09575,1.00894,1.02125
2053,0.67608,0.77558,0.79137,0.80029,0.73589,0.65126,0.73147,0.82144,0.91682,0.80313,0.76753,0.73766,0.80569,0.82542,0.77928,1.1203,1.18376,1.02299,1.08755,0.94957,1.31437,1.35536,1.36582,1.2939,1.31536
2054,1.22009,1.09557,0.95956,0.93883,1.07433,1.27297,1.08078,0.96693,0.93719,1.01887,0.97142,0.96028,0.98635,0.85659,1.02611,0.61207,0.60068,0.66371,0.70734,0.76978,0.56733,0.60178,0.51903,0.59355,0.57246
2055,0.80524,0.80123,0.75848,0.82386,0.80807,0.82291,0.75274,0.74376,0.92315,0.84599,0.78847,0.75149,0.77108,0.79628,0.76914,0.98101,1.0009,0.90964,1.01919,0.85145,1.10973,1.13671,1.10285,1.08914,1.09745
2056,0.73151,0.76436,0.80005,0.82665,0.71379,0.69896,0.7559,0.835,0.96895,0.84278,0.70655,0.71829,0.78189,0.81702,0.75026,1.03515,1.15217,1.00849,1.06616,0.91357,1.27056,1.32976,1.2883,1.20437,1.22994
0925,0.72061,0.75537,0.68012,0.72511,0.70314,0.73747,0.66943,0.65995,0.81172,0.75184,0.73228,0.66657,0.70274,0.7269,0.73537,0.87048,0.96771,0.85967,0.95455,0.80068,1.03129,1.10804,1.06979,1.01598,1.00554
0926,1.13454,0.95661,0.97683,0.9489,1.08204,1.20906,1.03951,1.01169,0.93504,1.01378,0.93489,0.97168,0.99411,0.81968,1.04579,0.59165,0.55657,0.62503,0.65833,0.70751,0.51233,0.51629,0.49807,0.58696,0.56381
0927,1.08553,0.92418,0.91425,0.91545,1.0016,1.17644,0.98151,0.94616,0.93115,0.95187,0.83275,0.86088,0.88374,0.76297,0.91167,0.54446,0.57162,0.62509,0.64215,0.68763,0.54975,0.59631,0.58448,0.6316,0.62131
0928,0.57912,0.79163,0.84092,0.84448,0.77248,0.67661,0.75927,0.82659,0.91515,0.79484,0.83499,0.80683,0.85858,0.88826,0.78075,1.13257,1.21657,1.09363,1.13119,0.98063,1.33577,1.37082,1.34659,1.26775,1.28956
0930,0.90257,0.84293,0.86738,0.88067,0.92264,0.96558,0.90952,0.91412,0.94007,0.91721,0.87184,0.83726,0.90629,0.84784,0.89821,0.9632,0.97455,0.94707,0.98247,0.88928,1.11063,1.14066,1.1319,1.0958,1.08072
0931,0.84054,0.79328,0.76905,0.7966,0.74534,0.8398,0.7543,0.70622,0.86192,0.80535,0.77427,0.64159,0.64633,0.74321,0.79232,0.93827,0.99518,0.84469,1.01362,0.88298,1.11047,1.14546,1.13375,1.12028,1.12524
0933,0.96602,0.83927,0.80518,0.82453,0.97488,1.01444,0.95131,0.93037,0.88666,0.90308,0.76483,0.83001,0.91878,0.724,0.91657,0.59954,0.6218,0.58324,0.5594,0.61215,0.66834,0.71876,0.61688,0.57,0.60359
0934,0.83288,0.84448,0.73064,0.74162,0.8068,0.87818,0.80184,0.74397,0.8148,0.77382,0.81414,0.76304,0.80468,0.74805,0.81109,0.82562,0.84092,0.7912,0.85539,0.75504,0.92788,0.95403,0.90199,0.86588,0.88077
0935,1.2179,1.08303,1.0484,1.04057,1.21106,1.2954,1.15876,1.06448,1.01547,1.10883,0.99329,1.02286,1.02618,0.87043,1.12937,0.65325,0.54024,0.65191,0.61916,0.72161,0.48209,0.46735,0.5268,0.59599,0.53962
0936,1.31801,1.18435,1.08242,1.06471,1.19147,1.3968,1.16688,1.04441,1.04391,1.14178,1.12573,1.09699,1.08191,0.96355,1.17765,0.6474,0.57179,0.70644,0.74904,0.84688,0.45099,0.46938,0.38128,0.53077,0.49584
0937,0.70798,0.73977,0.727,0.82302,0.81452,0.78096,0.73007,0.79206,0.95138,0.86172,0.80639,0.72348,0.76162,0.81049,0.73807,1.01319,1.03334,0.93934,1.06063,0.89056,1.16717,1.17899,1.15425,1.13238,1.15491
0938,1.33342,1.17011,1.10091,1.08864,1.27081,1.41471,1.22805,1.11651,1.06554,1.18083,1.11552,1.12957,1.13329,0.96518,1.23893,0.64019,0.54358,0.70835,0.7179,0.82365,0.42294,0.41357,0.38685,0.52893,0.47101
0714,0.76938,0.80241,0.81535,0.8333,0.83969,0.81523,0.72926,0.75705,0.85272,0.79322,0.89148,0.8063,0.85557,0.83591,0.79888,1.03287,1.07685,0.95968,1.03414,0.90992,1.15688,1.20218,1.16605,1.14838,1.1694
0717,1.23583,1.05882,1.04803,1.05256,1.19828,1.30395,1.13296,1.07293,1.02533,1.08608,0.96222,1.02008,1.06563,0.86429,1.08671,0.59819,0.50311,0.63011,0.59614,0.70536,0.45576,0.46352,0.46489,0.55675,0.52167
0720,0.77455,0.79003,0.82978,0.77638,0.69761,0.80095,0.72456,0.7893,0.83893,0.71983,0.82808,0.77557,0.85524,0.81127,0.6934,1.03917,1.10727,0.97208,1.04322,0.91833,1.19056,1.26561,1.23534,1.20251,1.21767
0723,1.1783,1.04365,0.97098,0.9973,1.0979,1.24059,1.1126,1.04929,1.0329,1.06573,0.97412,1.01943,1.06119,0.88392,1.13427,0.60111,0.60999,0.67183,0.64714,0.7509,0.56014,0.6049,0.57773,0.57413,0.5631
0724,1.13297,1.02607,0.89089,0.90048,1.01382,1.13638,1.00309,0.88383,0.88823,0.96017,0.86085,0.84322,0.84267,0.75138,1.00322,0.62834,0.60117,0.62828,0.70167,0.70591,0.62793,0.6373,0.64178,0.68733,0.66232
0725,0.70504,0.7282,0.70162,0.71804,0.66303,0.72387,0.68944,0.70985,0.81796,0.69587,0.71787,0.69691,0.82661,0.76511,0.6594,0.97664,1.03351,0.91014,0.92827,0.80229,1.14326,1.21947,1.13958,1.0335,1.06106
0726,0.79339,0.82837,0.8409,0.81885,0.78548,0.76364,0.71706,0.73569,0.81657,0.77775,0.84483,0.76666,0.79626,0.79418,0.75703,1.01281,1.06926,0.93902,1.0322,0.8895,1.12781,1.20845,1.17693,1.14702,1.16632
0727,1.2656,1.10919,1.04922,0.99449,1.17946,1.35718,1.12783,1.05838,0.9539,1.06325,1.07898,1.06377,1.09691,0.9301,1.107,0.63893,0.57584,0.66438,0.71793,0.79128,0.44472,0.48126,0.3782,0.53896,0.48674
0730,1.1711,0.99284,0.94365,0.96368,1.089,1.21942,1.07192,1.00941,0.99817,1.06223,0.93044,0.94832,0.97898,0.82134,1.08439,0.58605,0.57011,0.60175,0.6196,0.70469,0.53376,0.56203,0.50844,0.54879,0.53715
0751,1.09235,1.00141,0.8995,0.86744,1.03397,1.14383,1.02629,0.93494,0.86002,0.96933,0.97475,0.9442,0.9455,0.79692,1.0052,0.67429,0.61244,0.64258,0.64248,0.68143,0.56512,0.59568,0.57283,0.61779,0.55478
0755,0.68882,0.77415,0.83209,0.78694,0.7254,0.70489,0.68057,0.76629,0.80372,0.70819,0.83664,0.78646,0.88495,0.85816,0.70179,1.08524,1.13805,1.05298,1.14935,0.95642,1.21418,1.26788,1.26791,1.26158,1.27024
0757,1.2793,1.12148,1.07761,1.08638,1.21617,1.35291,1.18998,1.1211,1.10001,1.15579,1.04118,1.05706,1.07822,0.902,1.17328,0.57093,0.49172,0.63302,0.61526,0.73885,0.39593,0.39709,0.40756,0.51084,0.46989
0758,1.20491,1.0882,1.02333,1.02394,1.14163,1.25736,1.11096,1.00697,0.98152,1.05955,1.014,1.03344,1.04554,0.88081,1.1369,0.59595,0.53045,0.63874,0.61447,0.73841,0.44979,0.4912,0.45197,0.51378,0.49173
0760,1.15498,1.03954,0.92374,0.90861,1.04066,1.18708,1.06953,0.97348,0.92262,0.98915,0.9097,0.95059,1.01041,0.83566,1.04398,0.67487,0.68497,0.71926,0.70793,0.76444,0.70028,0.77166,0.71278,0.7132,0.69462
0761,0.78793,0.78712,0.76231,0.8054,0.82402,0.8737,0.74862,0.77587,0.85263,0.7697,0.85582,0.81543,0.88769,0.87862,0.77441,0.98153,1.04261,0.99274,1.08553,0.96085,1.13869,1.18618,1.12441,1.07948,1.11711
0762,1.06439,1.00939,1.00072,0.9491,1.03757,1.14149,1.0432,1.01011,0.94624,0.93613,0.92188,0.96866,1.02079,0.83894,0.92526,0.85059,0.86409,0.86087,0.84324,0.81241,0.91133,0.92983,0.94775,0.9203,0.89438
0764,0.82687,0.837,0.81925,0.85384,0.8793,0.83778,0.8318,0.81943,0.88747,0.85255,0.82654,0.79765,0.82972,0.79733,0.84281,1.00605,1.03147,0.92529,0.95834,0.87572,1.12907,1.17234,1.15566,1.07991,1.09563
0765,0.82611,0.81376,0.94975,0.91615,0.85988,0.86017,0.83187,0.96541,0.97641,0.86957,0.9324,0.91791,1.02496,0.91522,0.80027,1.11225,1.14338,1.04622,1.04729,0.93605,1.22908,1.28561,1.27955,1.23451,1.23864
0766,0.73663,0.80711,0.78879,0.68828,0.41973,0.72985,0.72156,0.78245,0.85351,0.68688,0.78796,0.74642,0.82116,0.81634,0.72478,1.0273,1.11092,0.98177,1.05625,0.917,1.20282,1.28657,1.2368,1.18059,1.19669
0768,0.81754,0.83425,0.74584,0.8102,0.84869,0.89716,0.80832,0.79717,0.93272,0.84266,0.84799,0.76551,0.83779,0.7801,0.77792,0.88996,0.88471,0.84369,0.90058,0.77996,0.97333,0.98388,0.98943,0.95338,0.95095
0792,1.11438,0.99802,0.92324,0.91588,1.00622,1.16126,1.00689,0.91404,0.90929,0.97433,0.94761,0.92236,0.93763,0.8143,1.01491,0.62643,0.6253,0.68015,0.74845,0.76388,0.65577,0.69453,0.67431,0.72266,0.70517
0793,0.68493,0.75464,0.792,0.76765,0.71219,0.66341,0.71167,0.82422,0.81485,0.71417,0.81487,0.8166,0.98083,0.87875,0.70119,1.14178,1.20534,1.07717,1.10946,0.92812,1.29848,1.36264,1.31254,1.25497,1.24828
0794,1.31233,1.14319,1.07471,1.06705,1.22632,1.40404,1.17331,1.09161,1.06161,1.13882,1.11318,1.11401,1.14874,0.97543,1.16334,0.65579,0.58214,0.6849,0.726,0.82456,0.45734,0.46677,0.31773,0.48678,0.46452
